municipality,parent_name,point_index,profile,profile_title,profile_weight,score
Митино,Северо-Западный,30,working_adults,Работающие взрослые,0.200000,89.940000
Митино,Северо-Западный,30,pensioners,Пенсионеры,0.200000,87.960000
Митино,Северо-Западный,30,limited_mobility,Маломобильные группы,0.200000,90.450000
Митино,Северо-Западный,31,families_with_children,Семьи с детьми,0.200000,86.110000
Митино,Северо-Западный,31,youth,Молодёжь,0.200000,82.660000
Митино,Северо-Западный,31,working_adults,Работающие взрослые,0.200000,87.340000
Митино,Северо-Западный,31,pensioners,Пенсионеры,0.200000,83.860000
Митино,Северо-Западный,31,limited_mobility,Маломобильные группы,0.200000,87.170000
Митино,Северо-Западный,32,families_with_children,Семьи с детьми,0.200000,85.870000
Митино,Северо-Западный,32,youth,Молодёжь,0.200000,82.040000
Митино,Северо-Западный,32,working_adults,Работающие взрослые,0.200000,86.130000
Митино,Северо-Западный,32,pensioners,Пенсионеры,0.200000,83.880000
Митино,Северо-Западный,32,limited_mobility,Маломобильные группы,0.200000,86.620000
Митино,Северо-Западный,33,families_with_children,Семьи с детьми,0.200000,83.690000
Митино,Северо-Западный,33,youth,Молодёжь,0.200000,78.460000
Митино,Северо-Западный,33,working_adults,Работающие взрослые,0.200000,83.170000
Митино,Северо-Западный,33,pensioners,Пенсионеры,0.200000,82.040000
Митино,Северо-Западный,33,limited_mobility,Маломобильные группы,0.200000,84.080000
Митино,Северо-Западный,34,families_with_children,Семьи с детьми,0.200000,76.130000
Митино,Северо-Западный,34,youth,Молодёжь,0.200000,71.410000
Митино,Северо-Западный,34,working_adults,Работающие взрослые,0.200000,75.770000
Митино,Северо-Западный,34,pensioners,Пенсионеры,0.200000,75.250000
Митино,Северо-Западный,34,limited_mobility,Маломобильные группы,0.200000,75.810000
Митино,Северо-Западный,35,families_with_children,Семьи с детьми,0.200000,76.330000
Митино,Северо-Западный,35,youth,Молодёжь,0.200000,71.160000
Митино,Северо-Западный,35,working_adults,Работающие взрослые,0.200000,76.820000
Митино,Северо-Западный,35,pensioners,Пенсионеры,0.200000,75.130000
Митино,Северо-Западный,35,limited_mobility,Маломобильные группы,0.200000,77.020000
Митино,Северо-Западный,36,families_with_children,Семьи с детьми,0.200000,72.730000
Митино,Северо-Западный,36,youth,Молодёжь,0.200000,69.180000
Митино,Северо-Западный,36,working_adults,Работающие взрослые,0.200000,73.630000
Митино,Северо-Западный,36,pensioners,Пенсионеры,0.200000,71.970000
Митино,Северо-Западный,36,limited_mobility,Маломобильные группы,0.200000,73.080000
Михайлово-Ярцевское,Троицкий,1,families_with_children,Семьи с детьми,0.200000,8.240000
Михайлово-Ярцевское,Троицкий,1,youth,Молодёжь,0.200000,12.050000
Михайлово-Ярцевское,Троицкий,1,working_adults,Работающие взрослые,0.200000,5.550000
Михайлово-Ярцевское,Троицкий,1,pensioners,Пенсионеры,0.200000,9.250000
Михайлово-Ярцевское,Троицкий,1,limited_mobility,Маломобильные группы,0.200000,6.360000
Михайлово-Ярцевское,Троицкий,2,families_with_children,Семьи с детьми,0.200000,8.660000
Михайлово-Ярцевское,Троицкий,2,youth,Молодёжь,0.200000,11.670000
Михайлово-Ярцевское,Троицкий,2,working_adults,Работающие взрослые,0.200000,6.600000
Михайлово-Ярцевское,Троицкий,2,pensioners,Пенсионеры,0.200000,10.190000
Михайлово-Ярцевское,Троицкий,2,limited_mobility,Маломобильные группы,0.200000,7.440000
Михайлово-Ярцевское,Троицкий,3,families_with_children,Семьи с детьми,0.200000,8.060000
