municipality,parent_name,point_index,lon,lat,general_score,api_municipality,error
Строгино,Северо-Западный,2,37.369718,55.779572,55.530000,Строгино,
Строгино,Северо-Западный,3,37.369531,55.784063,62.780000,Строгино,
Строгино,Северо-Западный,4,37.393439,55.784378,60.720000,Строгино,
Строгино,Северо-Западный,5,37.377313,55.788659,56.970000,Строгино,
Строгино,Северо-Западный,6,37.385284,55.788764,63.860000,Строгино,
Строгино,Северо-Западный,7,37.393254,55.788869,73.500000,Строгино,
Строгино,Северо-Западный,8,37.401224,55.788973,74.670000,Строгино,
Строгино,Северо-Западный,9,37.385098,55.793255,75.270000,Строгино,
Строгино,Северо-Западный,10,37.393069,55.793359,79.430000,Строгино,
Строгино,Северо-Западный,11,37.401040,55.793463,83.300000,Строгино,
Строгино,Северо-Западный,12,37.409012,55.793567,82.640000,Строгино,
Строгино,Северо-Западный,13,37.384912,55.797746,79.510000,Строгино,
Строгино,Северо-Западный,14,37.392884,55.797850,85.210000,Строгино,
Строгино,Северо-Западный,15,37.400856,55.797954,89.610000,Строгино,
Строгино,Северо-Западный,16,37.408829,55.798058,89.230000,Строгино,
Строгино,Северо-Западный,17,37.384726,55.802237,81.770000,Строгино,
Строгино,Северо-Западный,18,37.392699,55.802341,87.110000,Строгино,
Строгино,Северо-Западный,19,37.400672,55.802445,88.780000,Строгино,
Строгино,Северо-Западный,20,37.408646,55.802549,90.550000,Строгино,
Строгино,Северо-Западный,21,37.392514,55.806832,88.170000,Строгино,
Строгино,Северо-Западный,22,37.400488,55.806936,88.500000,Строгино,
Строгино,Северо-Западный,23,37.408462,55.807039,91.300000,Строгино,
Строгино,Северо-Западный,24,37.416437,55.807142,89.050000,Строгино,
Строгино,Северо-Западный,25,37.392329,55.811323,85.760000,Строгино,
Строгино,Северо-Западный,26,37.400304,55.811427,90.030000,Строгино,
Строгино,Северо-Западный,27,37.408279,55.811530,89.670000,Строгино,
Строгино,Северо-Западный,28,37.400120,55.815918,83.340000,Строгино,
Строгино,Северо-Западный,29,37.391959,55.820305,82.270000,Строгино,
Таганский,Центральный,1,37.658465,55.729145,87.610000,Таганский,
Таганский,Центральный,2,37.674384,55.729318,84.960000,Таганский,
Таганский,Центральный,3,37.682343,55.729404,84.980000,Таганский,
